typeID;typeName;published
63287;"Omega EGDLI3 Filaments Tier 3";0
63288;"Alpha EGDLI3 Boosters Tier 1";0
63289;"Alpha EGDLI3 Boosters Tier 2";0
63290;"Alpha EGDLI3 Boosters Tier 3";0
63291;"Alpha EGDLI3 Boosters Tier 4";0
63292;"Alpha EGDLI3 Skins Tier 1";0
63293;"Alpha EGDLI3 Skins Tier 2";0
63294;"Alpha EGDLI3 Skins Tier 3";0
63295;"Alpha EGDLI3 Skins Tier 4";0
63296;"Alpha EGDLI3 Skillpoints Tier 1";0
63297;"Alpha EGDLI3 Skillpoints Tier 2";0
63298;"Alpha EGDLI3 Skillpoints Tier 3";0
63299;"Alpha EGDLI3 Skillpoints Tier 4";0
63300;"Alpha EGDLI3 Filaments Tier 1";0
63301;"Alpha EGDLI3 Filaments Tier 2";0
63302;"Alpha EGDLI3 Filaments Tier 3";0
63303;"4,000 Skill Points";0
63304;"4,500 Skill Points";0
63305;"5,500 Skill Points";0
63306;"6,000 Skill Points";0
63307;"6,500 Skill Points";0
63308;"7,000 Skill Points";0
63309;"8,000 Skill Points";0
63310;"9,000 Skill Points";0
63311;"11,000 Skill Points";0
63312;"12,000 Skill Points";0
63313;"13,000 Skill Points";0
63314;"14,000 Skill Points";0
63315;"15,000 Skill Points";0
63316;"16,000 Skill Points";0
63317;"17,000 Skill Points";0
63318;"18,000 Skill Points";0
63319;"21,000 Skill Points";0
63320;"22,000 Skill Points";0
63321;"23,000 Skill Points";0
63322;"24,000 Skill Points";0
63323;"27,000 Skill Points";0
63324;"28,000 Skill Points";0
63325;"29,000 Skill Points";0
63326;"31,000 Skill Points";0
63327;"32,000 Skill Points";0
63328;"33,000 Skill Points";0
63329;"34,000 Skill Points";0
63330;"35,000 Skill Points";0
63331;"42,000 Skill Points";0
63332;"43,000 Skill Points";0
63333;"44,000 Skill Points";0
63334;"45,000 Skill Points";0
63335;"46,000 Skill Points";0
63336;"47,000 Skill Points";0
63337;"48,000 Skill Points";0
63338;"49,000 Skill Points";0
63339;"51,000 Skill Points";0
63340;"52,000 Skill Points";0
63341;"Punisher Carmine Horizon SKIN";1
63342;"Crucifier Carmine Horizon SKIN";1
63343;"Merlin Carmine Horizon SKIN";1
63344;"Heron Carmine Horizon SKIN";1
63345;"Tristan Carmine Horizon SKIN";1
63346;"Atron Carmine Horizon SKIN";1
63347;"Rifter Carmine Horizon SKIN";1
63348;"Burst Carmine Horizon SKIN";1
63349;"Marshal Halcyon Dawn SKIN";1
63350;"Pacifier Halcyon Dawn SKIN";1
63351;"Enforcer Halcyon Dawn SKIN";1
63352;"Magnate Halcyon Dawn SKIN";1
63353;"Inquisitor Halcyon Dawn SKIN";1
63354;"Tormentor Halcyon Dawn SKIN";1
63355;"Punisher Halcyon Dawn SKIN";1
63356;"Harbinger Halcyon Dawn SKIN";1
63357;"Oracle Halcyon Dawn SKIN";1
63358;"Prophecy Halcyon Dawn SKIN";1
63359;"Abaddon Halcyon Dawn SKIN";1
63360;"Apocalypse Halcyon Dawn SKIN";1
63361;"Bestower Halcyon Dawn SKIN";1
63362;"Avatar Halcyon Dawn SKIN";1
63363;"Revelation Halcyon Dawn SKIN";1
63364;"Aeon Halcyon Dawn SKIN";1
63365;"Archon Halcyon Dawn SKIN";1
63366;"Armageddon Halcyon Dawn SKIN";1
63367;"Crucifier Halcyon Dawn SKIN";1
63368;"Executioner Halcyon Dawn SKIN";1
63369;"Apostle Halcyon Dawn SKIN";1
63370;"Providence Halcyon Dawn SKIN";1
63371;"Sigil Halcyon Dawn SKIN";1
63372;"Coercer Halcyon Dawn SKIN";1
63373;"Dragoon Halcyon Dawn SKIN";1
63374;"Confessor Halcyon Dawn SKIN";1
63375;"Arbitrator Halcyon Dawn SKIN";1
63376;"Omen Halcyon Dawn SKIN";1
63377;"Maller Halcyon Dawn SKIN";1
63378;"Augoror Halcyon Dawn SKIN";1
63379;"Legion Halcyon Dawn SKIN";1
63380;"Amarr Shuttle Halcyon Dawn SKIN";1
63381;"Impairor Halcyon Dawn SKIN";1
63382;"Sentinel Halcyon Dawn SKIN";1
63383;"Redeemer Halcyon Dawn SKIN";1
63384;"Purifier Halcyon Dawn SKIN";1
63385;"Prorator Halcyon Dawn SKIN";1
63386;"Devoter Halcyon Dawn SKIN";1
63387;"Zealot Halcyon Dawn SKIN";1
63388;"Vengeance Halcyon Dawn SKIN";1
63389;"Damnation Halcyon Dawn SKIN";1
63390;"Anathema Halcyon Dawn SKIN";1
63391;"Impel Halcyon Dawn SKIN";1
63392;"Malediction Halcyon Dawn SKIN";1
63393;"Heretic Halcyon Dawn SKIN";1
63394;"Sacrilege Halcyon Dawn SKIN";1
63395;"Curse Halcyon Dawn SKIN";1
63396;"Retribution Halcyon Dawn SKIN";1
63397;"Absolution Halcyon Dawn SKIN";1
63398;"Paladin Halcyon Dawn SKIN";1
63399;"Crusader Halcyon Dawn SKIN";1
63400;"Ark Halcyon Dawn SKIN";1
63401;"Deacon Halcyon Dawn SKIN";1
63402;"Pontifex Halcyon Dawn SKIN";1
63403;"Guardian Halcyon Dawn SKIN";1
63404;"Pilgrim Halcyon Dawn SKIN";1
63405;"Augoror Navy Issue Halcyon Dawn SKIN";1
63406;"Harbinger Navy Issue Halcyon Dawn SKIN";1
63407;"Armageddon Navy Issue Halcyon Dawn SKIN";1
63408;"Apocalypse Navy Issue Halcyon Dawn SKIN";1
63409;"Imperial Navy Slicer Halcyon Dawn SKIN";1
63410;"Crucifier Navy Issue Halcyon Dawn SKIN";1
63411;"Omen Navy Issue Halcyon Dawn SKIN";1
63412;"Caracal Halcyon Dawn SKIN";1
63413;"Tengu Halcyon Dawn SKIN";1
63414;"Blackbird Halcyon Dawn SKIN";1
63415;"Badger Halcyon Dawn SKIN";1
63416;"Tayra Halcyon Dawn SKIN";1
63417;"Phoenix Halcyon Dawn SKIN";1
63418;"Chimera Halcyon Dawn SKIN";1
63419;"Wyvern Halcyon Dawn SKIN";1
63420;"Leviathan Halcyon Dawn SKIN";1
63421;"Scorpion Halcyon Dawn SKIN";1
63422;"Rokh Halcyon Dawn SKIN";1
63423;"Raven Halcyon Dawn SKIN";1
63424;"Naga Halcyon Dawn SKIN";1
63425;"Ferox Halcyon Dawn SKIN";1
63426;"Drake Halcyon Dawn SKIN";1
63427;"Charon Halcyon Dawn SKIN";1
63428;"Heron Halcyon Dawn SKIN";1
63429;"Kestrel Halcyon Dawn SKIN";1
63430;"Merlin Halcyon Dawn SKIN";1
63431;"Jackdaw Halcyon Dawn SKIN";1
63432;"Bantam Halcyon Dawn SKIN";1
63433;"Ibis Halcyon Dawn SKIN";1
63434;"Caldari Shuttle Halcyon Dawn SKIN";1
63435;"Griffin Halcyon Dawn SKIN";1
63436;"Condor Halcyon Dawn SKIN";1
63437;"Minokawa Halcyon Dawn SKIN";1
63438;"Moa Halcyon Dawn SKIN";1
63439;"Osprey Halcyon Dawn SKIN";1
63440;"Corax Halcyon Dawn SKIN";1
63441;"Cormorant Halcyon Dawn SKIN";1
63442;"Cerberus Halcyon Dawn SKIN";1
63443;"Golem Halcyon Dawn SKIN";1
63444;"Bustard Halcyon Dawn SKIN";1
63445;"Hawk Halcyon Dawn SKIN";1
63446;"Manticore Halcyon Dawn SKIN";1
63447;"Kitsune Halcyon Dawn SKIN";1
63448;"Raptor Halcyon Dawn SKIN";1
63449;"Basilisk Halcyon Dawn SKIN";1
63450;"Kirin Halcyon Dawn SKIN";1
63451;"Widow Halcyon Dawn SKIN";1
63452;"Nighthawk Halcyon Dawn SKIN";1
63453;"Flycatcher Halcyon Dawn SKIN";1
63454;"Crane Halcyon Dawn SKIN";1
63455;"Crow Halcyon Dawn SKIN";1
63456;"Rook Halcyon Dawn SKIN";1
63457;"Onyx Halcyon Dawn SKIN";1
63458;"Stork Halcyon Dawn SKIN";1
63459;"Eagle Halcyon Dawn SKIN";1
63460;"Vulture Halcyon Dawn SKIN";1
63461;"Rhea Halcyon Dawn SKIN";1
63462;"Harpy Halcyon Dawn SKIN";1
63463;"Buzzard Halcyon Dawn SKIN";1
63464;"Falcon Halcyon Dawn SKIN";1
63465;"Caracal Navy Issue Halcyon Dawn SKIN";1
63466;"Raven Navy Issue Halcyon Dawn SKIN";1
63467;"Scorpion Navy Issue Halcyon Dawn SKIN";1
63468;"Drake Navy Issue Halcyon Dawn SKIN";1
63469;"Osprey Navy Issue Halcyon Dawn SKIN";1
63470;"Caldari Navy Hookbill Halcyon Dawn SKIN";1
63471;"Griffin Navy Issue Halcyon Dawn SKIN";1
63472;"Erebus Halcyon Dawn SKIN";1
63473;"Thorax Halcyon Dawn SKIN";1
63474;"Exequror Halcyon Dawn SKIN";1
63475;"Catalyst Halcyon Dawn SKIN";1
63476;"Algos Halcyon Dawn SKIN";1
63477;"Celestis Halcyon Dawn SKIN";1
63478;"Megathron Halcyon Dawn SKIN";1
63479;"Dominix Halcyon Dawn SKIN";1
63480;"Hyperion Halcyon Dawn SKIN";1
63481;"Brutix Halcyon Dawn SKIN";1
63482;"Myrmidon Halcyon Dawn SKIN";1
63483;"Talos Halcyon Dawn SKIN";1
63484;"Hecate Halcyon Dawn SKIN";1
63485;"Navitas Halcyon Dawn SKIN";1
63486;"Tristan Halcyon Dawn SKIN";1
63487;"Kryos Halcyon Dawn SKIN";1
63488;"Iteron Mark V Halcyon Dawn SKIN";1
63489;"Epithal Halcyon Dawn SKIN";1
63490;"Nyx Halcyon Dawn SKIN";1
63491;"Thanatos Halcyon Dawn SKIN";1
63492;"Moros Halcyon Dawn SKIN";1
63493;"Velator Halcyon Dawn SKIN";1
63494;"Gallente Shuttle Halcyon Dawn SKIN";1
63495;"Imicus Halcyon Dawn SKIN";1
63496;"Atron Halcyon Dawn SKIN";1
63497;"Maulus Halcyon Dawn SKIN";1
63498;"Incursus Halcyon Dawn SKIN";1
63499;"Miasmos Halcyon Dawn SKIN";1
63500;"Nereus Halcyon Dawn SKIN";1
63501;"Obelisk Halcyon Dawn SKIN";1
63502;"Ninazu Halcyon Dawn SKIN";1
63503;"Vexor Halcyon Dawn SKIN";1
63504;"Proteus Halcyon Dawn SKIN";1
63505;"Astarte Halcyon Dawn SKIN";1
63506;"Taranis Halcyon Dawn SKIN";1
63507;"Keres Halcyon Dawn SKIN";1
63508;"Nemesis Halcyon Dawn SKIN";1
63509;"Viator Halcyon Dawn SKIN";1
63510;"Kronos Halcyon Dawn SKIN";1
63511;"Deimos Halcyon Dawn SKIN";1
63512;"Arazu Halcyon Dawn SKIN";1
63513;"Magus Halcyon Dawn SKIN";1
63514;"Sin Halcyon Dawn SKIN";1
63515;"Eos Halcyon Dawn SKIN";1
63516;"Ishkur Halcyon Dawn SKIN";1
63517;"Helios Halcyon Dawn SKIN";1
63518;"Anshar Halcyon Dawn SKIN";1
63519;"Ishtar Halcyon Dawn SKIN";1
63520;"Eris Halcyon Dawn SKIN";1
63521;"Thalia Halcyon Dawn SKIN";1
63522;"Enyo Halcyon Dawn SKIN";1
63523;"Ares Halcyon Dawn SKIN";1
63524;"Occator Halcyon Dawn SKIN";1
63525;"Phobos Halcyon Dawn SKIN";1
63526;"Oneiros Halcyon Dawn SKIN";1
63527;"Lachesis Halcyon Dawn SKIN";1
63528;"Maulus Navy Issue Halcyon Dawn SKIN";1
63529;"Federation Navy Comet Halcyon Dawn SKIN";1
63530;"Brutix Navy Issue Halcyon Dawn SKIN";1
63531;"Megathron Navy Issue Halcyon Dawn SKIN";1
63532;"Dominix Navy Issue Halcyon Dawn SKIN";1
63533;"Exequror Navy Issue Halcyon Dawn SKIN";1
63534;"Vexor Navy Issue Halcyon Dawn SKIN";1
63535;"Bellicose Halcyon Dawn SKIN";1
63536;"Ragnarok Halcyon Dawn SKIN";1
63537;"Breacher Halcyon Dawn SKIN";1
63538;"Burst Halcyon Dawn SKIN";1
63539;"Minmatar Shuttle Halcyon Dawn SKIN";1
63540;"Reaper Halcyon Dawn SKIN";1
63541;"Rifter Halcyon Dawn SKIN";1
63542;"Probe Halcyon Dawn SKIN";1
63543;"Vigil Halcyon Dawn SKIN";1
63544;"Slasher Halcyon Dawn SKIN";1
63545;"Svipul Halcyon Dawn SKIN";1
63546;"Thrasher Halcyon Dawn SKIN";1
63547;"Stabber Halcyon Dawn SKIN";1
63548;"Scythe Halcyon Dawn SKIN";1
63549;"Rupture Halcyon Dawn SKIN";1
63550;"Loki Halcyon Dawn SKIN";1
63551;"Lif Halcyon Dawn SKIN";1
63552;"Maelstrom Halcyon Dawn SKIN";1
63553;"Tempest Halcyon Dawn SKIN";1
63554;"Fenrir Halcyon Dawn SKIN";1
63555;"Mammoth Halcyon Dawn SKIN";1
63556;"Wreathe Halcyon Dawn SKIN";1
63557;"Tornado Halcyon Dawn SKIN";1
63558;"Cyclone Halcyon Dawn SKIN";1
63559;"Hurricane Halcyon Dawn SKIN";1
63560;"Hoarder Halcyon Dawn SKIN";1
63561;"Typhoon Halcyon Dawn SKIN";1
63562;"Naglfar Halcyon Dawn SKIN";1
63563;"Hel Halcyon Dawn SKIN";1
63564;"Nidhoggur Halcyon Dawn SKIN";1
63565;"Talwar Halcyon Dawn SKIN";1
63566;"Jaguar Halcyon Dawn SKIN";1
63567;"Cheetah Halcyon Dawn SKIN";1
63568;"Scalpel Halcyon Dawn SKIN";1
63569;"Vagabond Halcyon Dawn SKIN";1
63570;"Nomad Halcyon Dawn SKIN";1
63571;"Mastodon Halcyon Dawn SKIN";1
63572;"Panther Halcyon Dawn SKIN";1
63573;"Wolf Halcyon Dawn SKIN";1
63574;"Hound Halcyon Dawn SKIN";1
63575;"Claw Halcyon Dawn SKIN";1
63576;"Muninn Halcyon Dawn SKIN";1
63577;"Huginn Halcyon Dawn SKIN";1
63578;"Sleipnir Halcyon Dawn SKIN";1
63579;"Vargur Halcyon Dawn SKIN";1
63580;"Broadsword Halcyon Dawn SKIN";1
63581;"Hyena Halcyon Dawn SKIN";1
63582;"Stiletto Halcyon Dawn SKIN";1
63583;"Bifrost Halcyon Dawn SKIN";1
63584;"Sabre Halcyon Dawn SKIN";1
63585;"Scimitar Halcyon Dawn SKIN";1
63586;"Rapier Halcyon Dawn SKIN";1
63587;"Prowler Halcyon Dawn SKIN";1
63588;"Claymore Halcyon Dawn SKIN";1
63589;"Scythe Fleet Issue Halcyon Dawn SKIN";1
63590;"Stabber Fleet Issue Halcyon Dawn SKIN";1
63591;"Republic Fleet Firetail Halcyon Dawn SKIN";1
63592;"Vigil Fleet Issue Halcyon Dawn SKIN";1
63593;"Hurricane Fleet Issue Halcyon Dawn SKIN";1
63594;"Tempest Fleet Issue Halcyon Dawn SKIN";1
63595;"Typhoon Fleet Issue Halcyon Dawn SKIN";1
63596;"Halcyon R-1 Booster";1
63597;"Halcyon R-2 Booster";1
63598;"Halcyon R-3 Booster";1
63599;"Halcyon R-4 Booster";1
63600;"Halcyon R-5 Booster";1
63601;"Halcyon B-1 Booster";1
63602;"Halcyon B-2 Booster";1
63603;"Halcyon B-3 Booster";1
63604;"Halcyon B-4 Booster";1
63605;"Halcyon B-5 Booster";1
63606;"Halcyon G-1 Booster";1
63607;"Halcyon G-2 Booster";1
63608;"Halcyon G-3 Booster";1
63609;"Halcyon G-4 Booster";1
63610;"Halcyon G-5 Booster";1
63611;"Halcyon Y-1 Booster";1
63612;"Halcyon Y-2 Booster";1
63613;"Halcyon Y-3 Booster";1
63614;"Halcyon Y-4 Booster";1
63615;"Halcyon Y-5 Booster";1
63616;"Worm Valkyrie SKIN";1
63617;"Gila Valkyrie SKIN";1
63618;"Rattlesnake Valkyrie SKIN";1
63623;"19,000 Skill Points";0
63624;"20,000 Skill Points";0
63625;"Hunt YC112 Boss Spawner";0
63626;"Huntmaster YC112 Mini Boss Spawner";0
63627;"Hunt Jackdaw";0
63628;"Hunt Jackdaw";0
63629;"Huntmaster Jackdaw";0
63630;"Huntmaster Jackdaw";0
63631;"Hunt Stasis Webifier Tower";0
63632;"Hunt YC124 Acceleration Gate Key";1
63633;"Expired Basic 'Guri Kikhivaa' Cerebral Accelerator";0
63634;"Expired Potent 'Guri Kikhivaa' Cerebral Accelerator";0
63635;"Expired Extended 'Guri Kikhivaa' Cerebral Accelerator";0
63636;"Testing EGDLI3 Skins Limited Selection";0
63637;"Omen Navy Issue Hunter's Quiver SKIN";1
63638;"Vexor Navy Issue Hunter's Quiver SKIN";1
63639;"Stabber Fleet Issue Hunter's Quiver SKIN";1
63640;"Scythe Fleet Issue Hunter's Quiver SKIN";1
63641;"Gila Hunter's Quiver SKIN";1
63642;"Gila Versus Blueforce SKIN";1
63643;"Worm Versus Redforce SKIN";1
63644;"Rattlesnake Versus Redforce SKIN";1
63645;"Expired Hunt Probing Booster I";0
63646;"Expired Hunt Probing Booster II";0
63647;"Expired Hunt Probing Booster III";0
63648;"Expired Hunt Probing Booster IV";0
63649;"Expired Hunt Pursuit Booster I";0
63650;"Expired Hunt Pursuit Booster II";0
63651;"Expired Hunt Pursuit Booster III";0
63652;"Expired Hunt Pursuit Booster IV";0
63653;"Expired Hunt Rapid Repair Booster I";0
63654;"Expired Hunt Rapid Repair Booster II";0
63655;"Expired Hunt Rapid Repair Booster III";0
63656;"Expired Hunt Rapid Repair Booster IV";0
63657;"Expired Hunt Resistance Booster I";0
63658;"Expired Hunt Resistance Booster II";0
63659;"Expired Hunt Resistance Booster III";0
63660;"Expired Hunt Resistance Booster IV";0
63661;"Expired Hunt Drone Precision Booster I";0
63662;"Expired Hunt Drone Precision Booster II";0
63663;"Expired Hunt Drone Precision Booster III";0
63664;"Expired Hunt Drone Precision Booster IV";0
63665;"Expired Hunt Missile Velocity Booster I";0
63666;"Expired Hunt Missile Velocity Booster II";0
63667;"Expired Hunt Missile Velocity Booster III";0
63668;"Expired Hunt Missile Velocity Booster IV";0
63669;"Expired Hunt Drone Damage Booster I";0
63670;"Expired Hunt Drone Damage Booster II";0
63671;"Expired Hunt Drone Damage Booster III";0
63672;"Expired Hunt Drone Damage Booster IV";0
63673;"Expired Hunt Missile Damage Booster I";0
63674;"Expired Hunt Missile Damage Booster II";0
63675;"Expired Hunt Missile Damage Booster III";0
63676;"Expired Hunt Missile Damage Booster IV";0
63677;"Hunt Booster Crate";1
63678;"Hunt Energy Neutralizer Tower";0
63679;"Hunt EM Missile Battery";0
63680;"Hunt Thermal Missile Battery";0
63681;"Hunt Kinetic Missile Battery";0
63682;"Hunt Explosive Missile Battery";0
63683;"Oracle Capsuleer Elite XIX SKIN";1
63684;"Abaddon Capsuleer Elite XIX SKIN";1
63685;"Revelation Capsuleer Elite XIX SKIN";1
63686;"Naga Capsuleer Elite XIX SKIN";1
63687;"Rokh Capsuleer Elite XIX SKIN";1
63688;"Phoenix Capsuleer Elite XIX SKIN";1
63689;"Talos Capsuleer Elite XIX SKIN";1
63690;"Hyperion Capsuleer Elite XIX SKIN";1
63691;"Nyx Capsuleer Elite XIX SKIN";1
63692;"Tornado Capsuleer Elite XIX SKIN";1
63693;"Maelstrom Capsuleer Elite XIX SKIN";1
63694;"Hel Capsuleer Elite XIX SKIN";1
63695;"Orca Capsuleer Elite XIX SKIN";1
63696;"Rorqual Capsuleer Elite XIX SKIN";1
63697;"Porpoise Capsuleer Elite XIX SKIN";1
63698;"Guristas Infiltrator Clone Corpse";1
63699;"Classified Caldari Databank";1
63704;"Capsule Subsystem Holostorage EH-CN-J44-001";1
63705;"Capsule Subsystem Holostorage EH-CN-J44-004";1
63706;"Capsule Subsystem Holostorage EH-CN-J44-005";1
63707;"Capsule Subsystem Holostorage EH-CN-J44-006";1
63708;"Capsule Subsystem Holostorage EH-CN-J44-007";1
63709;"Capsule Subsystem Holostorage EH-CN-J44-008";1
63710;"Capsule Subsystem Holostorage EH-CN-J44-009";1
63711;"Capsule Subsystem Holostorage EH-CN-J44-010";1
63712;"Capsule Subsystem Holostorage EH-CN-J44-002";1
63713;"Capsule Subsystem Holostorage EH-CN-J44-003";1
63714;"Expired Proving Filament";0
63715;"Expired Proving Filament";0
63716;"Expired Proving Filament";0
63717;"Expired Proving Filament";0
63718;"Expired Proving Filament";0
63719;"Expired Proving Filament";0
63720;"Expired Proving Filament";0
63721;"Expired Proving Filament";0
63722;"Expired Proving Filament";0
63723;"Expired Proving Filament";0
63724;"Expired Proving Filament";0
63725;"Expired Proving Filament";0
63726;"2v2 T1 Cruisers Proving Filament";0
63727;"Totality Day 1v1 Kikimoras Proving Filament";0
63728;"Crimson Harvest Frigate FFA Proving Filament";0
63747;"Men's Kimotoro Eskeitan Commander's Jacket";1
63748;"Men's Kimotoro Eskeitan Commander's Pants";1
63749;"Women's Kimotoro Eskeitan Commander's Jacket";1
63750;"Women's Kimotoro Eskeitan Commander's Pants";1
63770;"Explorer - Frigate Skill Crate";1
63771;"Explorer - Frigate Crate";1
63772;"Industrialist - Frigate Blueprint Crate";1
63773;"Industrialist - Destroyer Blueprint Crate";1
63774;"Industrialist - Cruiser Blueprint Crate";1
63775;"Industrialist - Hauler Blueprint Crate";1
63776;"Industrialist -  Hauler Skill Crate";1
63777;"Industrialist - Light Combat Drones Crate";1
63778;"Enforcer - Destroyer Skill Crate";1
63779;"Enforcer - Frigate Skill Crate";1
63780;"Enforcer - Frigate Crate";1
63781;"Enforcer - Defense System Skill Crate";1
63782;"Enforcer - Frigate Crate";1
63783;"Soldier of Fortune - Frigate Skill Crate";1
63784;"Soldier of Fortune - Combat Frigate Crate";1
63785;"Soldier of Fortune - Support Frigate Crate";1
63786;"Enforcer - Tranquil Abyssal Filaments Crate";1
63787;"Enforcer - Calm Abyssal Filaments Crate";1
63788;"Proving Bonus Nexus";0
63789;"Men's Grand Prix Racing Jacket";1
63790;"Women's Grand Prix Racing Jacket";1
63807;"AIR Astro-Acquisition II Booster";0
63808;"AIR Astro-Rangefinding II Booster";0
63809;"AIR Astro-Pinpointing II Booster";0
63810;"AIR Agility Booster II";0
63811;"AIR Mining Range Booster I";0
63812;"AIR Mining Yield Booster III";0
63813;"AIR Mining Yield Booster I";0
63814;"AIR Mining Yield Booster II";0
63815;"AIR Mining Range Booster II";0
63816;"AIR Rapture Booster II";0
63817;"AIR Nirvana Booster II";0
63818;"AIR Overclocker Booster II";0
63819;"AIR Hardshell Booster II";0
63820;"AIR Pyrolancea Booster II";0
63821;"AIR Overclocker Booster III";0
63822;"AIR Repairer Booster III";0
63824;"75,000 Skill Points";0
63825;"125,000 Skill Points";0
63826;"Free AIR Explorer Expert System";1
63827;"Free AIR Industrialist Expert System";1
63828;"Free AIR Enforcer Expert System";1
63829;"Free AIR Soldier of Fortune Expert System";1
63841;"Apotheosis Capsuleer Day XIX SKIN";1
63842;"Gnosis Capsuleer Day XIX SKIN";1
63843;"Praxis Capsuleer Day XIX SKIN";1
63844;"Sunesis Capsuleer Day XIX SKIN";1
63845;"Skybreaker Capsuleer Day XIX SKIN";1
63846;"Stormbringer Capsuleer Day XIX SKIN";1
63847;"Thunderchild Capsuleer Day XIX SKIN";1
63848;"Capsule Capsuleer Day XIX SKIN";1
63849;"Expired Basic Capsuleer Day Glamourex Booster";0
63850;"Expired Extended Capsuleer Day Glamourex Booster";0
63851;"Expired Potent Capsuleer Day Glamourex Booster";0
63852;"Expired Basic Capsuleer Day Cerebral Accelerator";0
